,uuid,url,filename,folder,building
220,434bb795-d81c-44e2-aec7-dbbc4c63c415,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/1(2).jpg,1(2),AA270989,00-R330
221,b9cb8440-0cbb-4932-94af-222ecc20e73a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/1(3).jpg,1(3),AA270989,00-R330
222,989a7350-37ff-4afb-a6b9-f914ca6b5e5c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/1I.jpg,1I,AA270989,00-R330
223,37dd184e-2a33-4360-8d65-b4339b686edd,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/01I.jpg,01I,AA270989,00-R330
224,88b190bc-8fe8-4043-9303-62b60a685c06,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/1IV.jpg,1IV,AA270989,00-R330
225,225d28d9-24f8-41f7-ab4a-c8a4afee74ce,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/2(1).jpg,2(1),AA270989,00-R330
226,beaed7b3-7767-4a9e-bff1-df7a9aca96ba,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/2(2).jpg,2(2),AA270989,00-R330
227,8dae9c7d-6320-41dd-9a77-4178ee949c66,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/2(3).jpg,2(3),AA270989,00-R330
228,9ce4196a-b8d8-4fd0-bc3c-d9a00a8f8d16,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/2II.jpg,2II,AA270989,00-R330
229,d09d7f9e-3d52-47dc-9179-e66ccf41f5d3,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/3I.jpg,3I,AA270989,00-R330
230,607c938e-1d8f-4948-ae65-6346ae2fdd2d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/03I.jpg,03I,AA270989,00-R330
231,28e02977-189f-4558-99ec-a3dbea498e18,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/4.jpg,4,AA270989,00-R330
232,a384bf53-9048-47df-8d61-2f5e001563ce,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/04I.jpg,04I,AA270989,00-R330
233,0c9e5573-1a2c-4e7a-9233-10908e72ce6d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270989/5.jpg,5,AA270989,00-R330
234,69f7031d-2b4b-447f-98f2-110bef3136c7,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270992/2.jpg,2,AA270992,TR
235,cbd8dd75-e7fb-4069-8270-3cbdf62b8b28,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270992/3.jpg,3,AA270992,TR
236,39a41ee8-4934-42de-96e9-22361d7e8a10,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270992/4I.jpg,4I,AA270992,TR
237,9b6f8d17-7bde-4eab-bb55-11f57f916a33,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270992/GEEN%20TEKENINGNUMMER.jpg,GEEN TEKENINGNUMMER,AA270992,TR
238,143cdcf2-b556-414f-87ea-4ddcc277b632,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/23.jpg,23,AA270994,TR
239,2ca0ce5d-7ccd-4a5e-a1b8-1786b17261e4,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/26.jpg,26,AA270994,TR
240,b5547ba6-797c-49d3-95f1-7bc4ecc999ce,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/27.jpg,27,AA270994,TR
241,6ff79daf-8c22-4343-90f1-7ab67a38a9a3,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/28.jpg,28,AA270994,TR
242,4aa19826-24bc-413e-a263-998db5c8e83b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/29.jpg,29,AA270994,TR
243,7c4e425b-a911-4397-bb25-3b30f961e8cc,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/30.jpg,30,AA270994,TR
244,66d2863e-318e-48a1-a857-71c0c8f7ef19,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/31.jpg,31,AA270994,TR
245,e7b585b1-f6ac-4211-917e-2372530cdd8e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/33.jpg,33,AA270994,TR
246,3ef92946-a758-4ea7-9b5f-b2ea61a130ee,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/34.jpg,34,AA270994,TR
247,fc61a38c-17a3-4941-a163-19f9a705bd85,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/35.jpg,35,AA270994,TR
248,f07120c5-1218-4870-90f0-d61de12d0e4f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/36.jpg,36,AA270994,TR
249,05f1b13b-5ebf-468d-9780-d43f05ff657d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/37.jpg,37,AA270994,TR
250,fc101834-23ae-4126-a484-6af740bc355b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/38.jpg,38,AA270994,TR
251,4c22c419-19bc-40f0-bfb0-b58f098b32ae,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/39.jpg,39,AA270994,TR
252,f169d345-1d74-428b-ad43-b37bcfe209b3,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/40.jpg,40,AA270994,TR
253,8ef7d003-beeb-41d0-bf14-6b290ee39581,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/41.jpg,41,AA270994,TR
254,25516e97-3b0c-4941-a80b-aeaed2cd549a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/42.jpg,42,AA270994,TR
255,a6fa0b45-7d06-48be-aeb7-9c73b897928f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/43.jpg,43,AA270994,TR
256,6b9a3355-7c51-47b8-949c-7a5fcb8667e1,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/46.jpg,46,AA270994,TR
257,575d5766-bb0c-4fd7-85db-3092f85b28f7,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/47.jpg,47,AA270994,TR
258,a708ed41-6d38-4e73-9c32-45c62196d72d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/48.jpg,48,AA270994,TR
259,3fd47ddf-d7a8-45df-8dcb-e72a7ad7e130,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/50.jpg,50,AA270994,TR
260,dfdd26a1-b553-415a-80c5-71fd0f116a1c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270994/51.jpg,51,AA270994,TR
