Type;Line;Space;ID;Origin;InitialOrigin;Reference1;Reference2;Reference3;Tags;Roles;MaxUnauthorised;NumberReference1;NumberReference2;NumberReference3
Image;1403;14;4a71ce1a-7580-470c-bf84-0b7df46478ec;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270888/449-SB-4.jpg;;kalktekeningen;AA270888;;;;-1;1403;;
Image;1404;14;665c4930-3f30-4a57-8412-5b63b5c833e7;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270888/449-SB-5.jpg;;kalktekeningen;AA270888;;;;-1;1404;;
Image;1405;14;a60c2b5a-41f2-4d01-9835-0c0bd795e760;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270888/464-R-SB%201.jpg;;kalktekeningen;AA270888;;;;-1;1405;;
Image;1406;14;de575881-c41e-40aa-a0ae-23455e64825a;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270888/1839-VB-1.jpg;;kalktekeningen;AA270888;;;;-1;1406;;
Image;1407;14;c8aa68ac-725e-418a-be5e-c08d3c18eaae;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270888/R148.jpg;;kalktekeningen;AA270888;;;;-1;1407;;
Image;1408;14;ee7cd3fc-7f0c-44b3-9e66-3feb1cb14ff3;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270888/R151.jpg;;kalktekeningen;AA270888;;;;-1;1408;;
Image;1409;14;54850d64-ca26-40ef-9653-fe675fb7eeed;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270888/R152.jpg;;kalktekeningen;AA270888;;;;-1;1409;;
Image;1410;14;597226e8-1c9f-4bf7-8034-41046ad3cb81;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270888/R153.jpg;;kalktekeningen;AA270888;;;;-1;1410;;
Image;1411;14;2442bcc7-c04a-46b7-89c2-b5cff916cd6d;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-1.01%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1411;;
Image;1412;14;f10d3fe0-86dc-4d64-991a-233bb187f196;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-1.02%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1412;;
Image;1413;14;4e7f0803-0aed-4be3-947c-cd8189c92811;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-1.03%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1413;;
Image;1414;14;e4b0773e-c85e-4c1e-b282-14f178df62d8;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-1.04%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1414;;
Image;1415;14;90230769-29e8-4a65-8b03-2a3285183e2a;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-1.05%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1415;;
Image;1416;14;eed154e0-586c-420c-a728-7a3a904c3161;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-1.06%20%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1416;;
Image;1417;14;cb249f5f-9b71-40b4-8dcc-f0d20ddaa740;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-1.07%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1417;;
Image;1418;14;170c1404-c4ba-4a38-a5d5-dfe4a3da08ed;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-1.08%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1418;;
Image;1419;14;fe2b1dc0-4a09-4084-a5b1-3a2dfdcc5849;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-2%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1419;;
Image;1420;14;28a6b8eb-5dc9-4847-ad9e-2f1fc5b23618;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-2.01%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1420;;
Image;1421;14;f5ab87d4-70f9-4969-89c7-ef02221ed9e3;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-2.02%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1421;;
Image;1422;14;13d76bfc-3bc7-4692-810d-cf6055d03520;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-2.03%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1422;;
Image;1423;14;9b3e5d23-f889-425b-a9f1-2f191d29b1ae;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-2.04%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1423;;
Image;1424;14;4597c08f-0a60-452d-99d2-fe62b48686ce;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-2.05%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1424;;
Image;1425;14;bb242bf4-2bee-4d02-b8a4-5e9cdf06aa15;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-2.06%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1425;;
Image;1426;14;92226618-bb99-4c45-8553-5267a707deb1;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-2.07%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1426;;
Image;1427;14;e7f4b428-3332-4fe3-a259-436c058246a4;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-3%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1427;;
Image;1428;14;0486ba29-04e5-4507-8e78-d088a7621926;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-3.01%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1428;;
Image;1429;14;3690f266-f8b9-4dac-8556-534ad51188ec;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-3.02%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1429;;
Image;1430;14;1f31fa8b-2c67-4bfc-a21d-cf95e3a387d8;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-3.03%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1430;;
Image;1431;14;872ea90e-8240-48a5-81d2-8f021366ff5d;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-3.04%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1431;;
Image;1432;14;92602752-4829-4fa3-8277-644879db5226;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-3.05%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1432;;
Image;1433;14;98215bbc-a784-4b56-9c05-110ffb7fa9ae;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-3.06%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1433;;
Image;1434;14;f7611a20-8b99-4a08-bacb-4d6fa1b1d3da;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-4%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1434;;
Image;1435;14;945d999a-93b3-4ced-a951-db0853d5f3bf;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270889/612-D-K-5%20WAP.jpg;;kalktekeningen;AA270889;;;;-1;1435;;
Image;1436;14;a9aa4e0a-cc86-483b-afaa-8f52b88e6ce1;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-B-3%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1436;;
Image;1437;14;99b8ff80-96d5-4b60-be82-308433908b7b;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-1-1%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1437;;
Image;1438;14;bbd4593e-3a80-410d-8eda-687e4c11537f;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-1-2%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1438;;
Image;1439;14;df144379-885e-4697-ab32-dd5dc0e681b1;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-1-3%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1439;;
Image;1440;14;e72440f8-70a0-4299-9bd3-a2806898c242;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-2-1%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1440;;
Image;1441;14;4c68e051-7fd6-4cb3-b7b7-214a282404a9;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-2-2.jpg;;kalktekeningen;AA270890;;;;-1;1441;;
Image;1442;14;ea54a9a2-8ed4-48e8-8a7e-7d7277844222;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-2-3.jpg;;kalktekeningen;AA270890;;;;-1;1442;;
Image;1443;14;5168ca92-ed50-4c52-b7f2-d6d36762edd2;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-A-1.jpg;;kalktekeningen;AA270890;;;;-1;1443;;
Image;1444;14;e6b3cd9f-2b43-4b3d-8945-d51b95ae4f86;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-A-2.jpg;;kalktekeningen;AA270890;;;;-1;1444;;
Image;1445;14;74a7e10b-e75e-42f5-838f-34d68110a408;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-A-3.jpg;;kalktekeningen;AA270890;;;;-1;1445;;
Image;1446;14;16b98704-df08-460f-a4d7-3c86644bb089;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-A-4.jpg;;kalktekeningen;AA270890;;;;-1;1446;;
Image;1447;14;a9148047-39fb-437e-8693-25b89cce1de9;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-B-1%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1447;;
Image;1448;14;aae664c7-231f-4cb0-8b00-7b50ab59a721;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-B-2%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1448;;
Image;1449;14;978ca0a2-9675-4a01-b546-66fa5dd7c8cb;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-1%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1449;;
Image;1450;14;2f24ee92-dfe0-459d-937c-f72115732639;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-2%20WAPENING.jpg;;kalktekeningen;AA270890;;;;-1;1450;;
Image;1451;14;3246dca8-a31b-45e4-80bf-7c88e368b94c;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-3%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1451;;
Image;1452;14;b1809523-8ec6-4e07-b017-541db47db9c0;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-4%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1452;;
Image;1453;14;66806400-5068-4200-a64c-265fc78d19de;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-5%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1453;;
Image;1454;14;2fc285db-c6e1-45a0-8e92-5ac3aeee040f;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-6%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1454;;
Image;1455;14;ebd29599-6c83-46b1-a0ef-0d90ce50b45a;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-7%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1455;;
Image;1456;14;11a7a9be-61f1-455f-8deb-4a899aedb110;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-8%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1456;;
Image;1457;14;4c4fa600-ca95-4f75-b624-b96e289ff9d0;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-9%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1457;;
Image;1458;14;604ff1c8-6f31-4b8a-af12-1dec1566be9d;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022-D-K-10.jpg;;kalktekeningen;AA270890;;;;-1;1458;;
Image;1459;14;78e36baa-0152-442f-a93f-8f20532e6435;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022.DB.19%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1459;;
Image;1460;14;72cbe7d9-f102-4eb8-9ada-3537c1dc0bfd;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270890/1022.DB.20%20WAP.jpg;;kalktekeningen;AA270890;;;;-1;1460;;
Image;1461;14;c11bdafe-3d28-4ef3-ba24-e6b526528621;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-1.02%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1461;;
Image;1462;14;e84708b4-fe82-4d75-a9fa-d7fe9f6a4560;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-1.03%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1462;;
Image;1463;14;9e6d23cd-c797-4c53-aa2d-4c4de6ea596b;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-1.04%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1463;;
Image;1464;14;c64fa4c7-7d2e-4960-b7f6-cd8fbe2997c4;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-1.05%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1464;;
Image;1465;14;af4db321-881a-4cf1-a1cd-548d7558d6f3;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-1.06%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1465;;
Image;1466;14;efed4c87-36d9-49e4-8cfa-54b7d0f226f3;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-1.07%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1466;;
Image;1467;14;0e1ac972-fd36-4fc7-8e6b-b0e3e6b5ce42;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-1.08%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1467;;
Image;1468;14;239b72ca-06ab-42fb-ad3a-a0150ce32310;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-1.09%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1468;;
Image;1469;14;66327ab3-e871-4407-b587-aa43d0a497e5;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-2.01%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1469;;
Image;1470;14;4a458a09-cd53-4942-b8e9-540868da09e3;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-2.02%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1470;;
Image;1471;14;4e26c67f-53d7-4079-a673-39bd1a43176d;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-2.03%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1471;;
Image;1472;14;5d2c53bb-9f00-44cb-bedd-005197a9a363;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-2.04%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1472;;
Image;1473;14;63b3603a-7058-440d-86fa-e78d3942ea1e;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-2.05%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1473;;
Image;1474;14;2e0a8d7a-8ac2-4fe9-a2b5-836a103e4e07;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-3.01%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1474;;
Image;1475;14;6ff12b38-9ec2-4304-a1b3-fe58733275b8;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-3.02%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1475;;
Image;1476;14;40a730df-8f83-4e32-8ca6-6f9086da166a;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-3.03%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1476;;
Image;1477;14;d9927f21-4efd-40d6-8a3d-326de10913f7;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-3.04%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1477;;
Image;1478;14;50ade121-f6b2-44a0-8a6f-215b57baff9b;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-3.05%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1478;;
Image;1479;14;6c373740-98c2-4d25-a4ca-e2938335d07f;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-3.06%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1479;;
Image;1480;14;40d6b80f-12aa-4893-926a-4639edad65cf;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-1-3.07%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1480;;
Image;1481;14;23ca1d31-33e6-468f-a408-ac97958c209e;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-2-1%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1481;;
Image;1482;14;d1b3bb80-2eba-487e-bb69-28d0d507ec80;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-2-1.01%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1482;;
Image;1483;14;d2dfb798-7d71-4ddf-b43c-b23003586a94;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-2-1.02%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1483;;
Image;1484;14;14ea4218-3be7-4103-a64e-3469f93b9b68;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-2-2%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1484;;
Image;1485;14;476539cc-5d78-438c-bd80-725c172a7029;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270891/612-D-2-3%20WAP.jpg;;kalktekeningen;AA270891;;;;-1;1485;;
Image;1486;14;5e2509d9-2783-40d6-8763-bd40424adb27;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-1-1.jpg;;kalktekeningen;AA270892;;;;-1;1486;;
Image;1487;14;0cbdf42a-b5f1-4e43-bfb1-8cf668f338b5;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-1-2.jpg;;kalktekeningen;AA270892;;;;-1;1487;;
Image;1488;14;8bb7b70e-f316-4ce6-b6d1-809f45731fe0;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-1-3.jpg;;kalktekeningen;AA270892;;;;-1;1488;;
Image;1489;14;c85d3205-f7c2-43bf-9af8-2f161d5dd904;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-1-4.jpg;;kalktekeningen;AA270892;;;;-1;1489;;
Image;1490;14;bf232cb6-ded3-4a25-91c9-65170de7f575;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-1-5.jpg;;kalktekeningen;AA270892;;;;-1;1490;;
Image;1491;14;b9fe8933-9405-49dc-a496-649199b4c339;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-2-1.jpg;;kalktekeningen;AA270892;;;;-1;1491;;
Image;1492;14;b9c7c28d-6da5-473f-9959-95e293e0bf87;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-2-2.jpg;;kalktekeningen;AA270892;;;;-1;1492;;
Image;1493;14;779ea27a-7eab-4ec3-965a-73ff6bccbf63;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-2-3.jpg;;kalktekeningen;AA270892;;;;-1;1493;;
Image;1494;14;5a2863d2-5661-4ca0-a1f0-d024ee9b05ba;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-2-4.jpg;;kalktekeningen;AA270892;;;;-1;1494;;
Image;1495;14;45342fcd-1cc1-4eb0-bc46-8084aa492d73;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-2-5.jpg;;kalktekeningen;AA270892;;;;-1;1495;;
Image;1496;14;868bbcd1-820b-4eeb-a6c0-bfd797f3e68f;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA270892/612-DB-3-1.jpg;;kalktekeningen;AA270892;;;;-1;1496;;
